Rank,Sourceid,Title,SJR,SJR Best Quartile,URL,Scope
410,20179,"""Allergologia et Immunopathologia""",0.438,Q4,https://www.scimagojr.com/journalsearch.php?q=20179&tip=sid&clean=0,"allergologia et immunopathologia is a forum for those working in the field of asthma, allergy and immunology related to childhood. manuscripts related to clinical, epidemiological and experimental allergology and childhood immunopathology will be considered for publication. allergologia et immunopathologia is the official journal of the spanish society of pediatric allergy and clinical immunology. it has and independent international editorial committee which submits received papers for peer-reviewing by international experts. the journal accepts original and review articles from all over the world, together with consensus statements from the aforementioned societies. occasionally, the opinion of an expert on a burning topic is published in the ""point of view"" section. letters to the editor on previously published papers are welcomed. allergologia et immunopathologia publishes 6 issues per year and is included in the major databases such as pubmed, scopus, web of knowledge, etc."
411,21101038577,"""Journal of Mass Spectrometry and Advances in the Clinical Lab""",0.436,Q3,https://www.scimagojr.com/journalsearch.php?q=21101038577&tip=sid&clean=0,
412,20715,"""Central-European Journal of Immunology""",0.435,Q4,https://www.scimagojr.com/journalsearch.php?q=20715&tip=sid&clean=0,central european journal of immunology is a english-language quarterly aimed mainly at immunologists.
413,21101000287,"""Mexican Journal of Biotechnology""",0.433,Q3,https://www.scimagojr.com/journalsearch.php?q=21101000287&tip=sid&clean=0,
414,18893,"""International Journal of Immunogenetics""",0.426,Q4,https://www.scimagojr.com/journalsearch.php?q=18893&tip=sid&clean=0,"the international journal of immunogenetics (formerly european journal of immunogenetics) publishes original contributions on the genetic control of components of the immune system and their interactions in both humans and experimental animals. the term 'genetic' is taken in its broadest sense to include studies at the evolutionary, molecular, chromosomal functional and population levels in both health and disease. examples are:

-studies of blood groups and other surface antigens-

cell interactions and immune response-

receptors, antibodies, complement components and cytokines-

polymorphism-

evolution of the organisation, control and function of  immune system components-

anthropology and disease associations-

the genetics of immune-related disease: allergy, autoimmunity, immunodeficiency and other immune pathologies-

all papers are seen by at least two independent referees and only papers of the highest quality are accepted."
415,21100255498,"""Frontiers in Bioscience - Scholar""",0.425,Q3,https://www.scimagojr.com/journalsearch.php?q=21100255498&tip=sid&clean=0,information not localized
416,21834,"""Current HIV Research""",0.422,Q4,https://www.scimagojr.com/journalsearch.php?q=21834&tip=sid&clean=0,"current hiv research covers all the latest and outstanding developments of hiv research by publishing original research, full-length/mini review articles and guest edited thematic issues. the novel pioneering work in the basic and clinical fields on all areas of hiv research covers: virus replication and gene expression, hiv assembly, virus-cell interaction, viral pathogenesis, epidemiology and transmission, anti-retroviral therapy and adherence, drug discovery, the latest developments in hiv/aids vaccines and animal models, mechanisms and interactions with aids related diseases, social and public health issues related to hiv disease, and prevention of viral infection. periodically, the journal invites guest editors to devote an issue on a particular area of hiv research of great interest that increases our understanding of the virus and its complex interaction with the host."
417,21100905384,"""Journal of Microbiology and Biology Education""",0.422,Q3,https://www.scimagojr.com/journalsearch.php?q=21100905384&tip=sid&clean=0,"the scope of the jmbe is rooted in the biological sciences and branches to other disciplines. jmbe publishes articles addressing such topics as good pedagogy and design, student interest and motivation, recruitment and retention, citizen science, and institutional transformation. jmbe may also choose to accept manuscripts for publication in special themed issues, which cross-cut the scientific disciplines. recent themed topics include ethics in science, scientific citizenship, and science communication."
418,22444,"""Journal of Parasitology""",0.421,Q3,https://www.scimagojr.com/journalsearch.php?q=22444&tip=sid&clean=0,"the journal of parasitology is the official peer-reviewed journal of the american society of parasitologists (asp). the journal publishes original research covering helminths, protozoa, and other parasitic organisms and serves scientific professionals in microbiology, immunology, veterinary science, pathology, and public health. journal content includes original research articles, brief research notes, announcements of the society, and book reviews. articles are subdivided by topic for ease of reference and range from behavior and pathogenesis to systematics and epidemiology. the journal is published continuously online with one full volume printed at the end of each year."
419,4000152107,"""Journal of Venomous Animals and Toxins Including Tropical Diseases""",0.419,Q3,https://www.scimagojr.com/journalsearch.php?q=4000152107&tip=sid&clean=0,"journal of venomous animals and toxins including tropical diseases (jvatitd) is a non-commercial academic open access publication dedicated to research on all aspects of toxinology, venomous animals and tropical diseases. its interdisciplinary content includes original scientific articles covering research on toxins derived from animals, plants and microorganisms. topics of interest include, but are not limited to:systematics and morphology of venomous animals;physiology, biochemistry, pharmacology and immunology of toxins;epidemiology, clinical aspects and treatment of envenoming by different animals, plants and microorganisms;development and evaluation of antivenoms and toxin-derivative products;epidemiology, clinical aspects and treatment of tropical diseases (caused by virus, bacteria, algae, fungi and parasites) including the neglected tropical diseases (ntds) defined by the world health organization."
420,21100228109,"""Advances in Virology""",0.418,Q4,https://www.scimagojr.com/journalsearch.php?q=21100228109&tip=sid&clean=0,"advances in virology is a peer-reviewed, open access journal that publishes original research articles, review articles, and clinical studies on viruses and viral diseases. articles on viral structure, function, and genetics will be considered, as well as articles focusing on virus-host interactions, viral disease outbreaks, and antiviral therapeutics."
421,20612,"""Journal of Food Safety""",0.415,Q3,https://www.scimagojr.com/journalsearch.php?q=20612&tip=sid&clean=0,"the journal of food safety emphasizes mechanistic studies involving inhibition, injury, and metabolism of food poisoning microorganisms, as well as the regulation of growth and toxin production in both model systems and complex food substrates. it also focuses on pathogens which cause food-borne illness, helping readers understand the factors affecting the initial detection of parasites, their development, transmission, and methods of control and destruction."
422,26784,"""British Journal of Biomedical Science""",0.412,Q4,https://www.scimagojr.com/journalsearch.php?q=26784&tip=sid&clean=0,"the british journal of biomedical science is committed to publishing high quality original research that represents a clear advance in the practice of biomedical science, and reviews that summarise recent advances in the field of biomedical science. the overall aim of the journal is to provide a platform for the dissemination of new and innovative information on the diagnosis and management of disease that is valuable to the practicing laboratory scientist."
423,14307,"""Systematic Parasitology""",0.412,Q4,https://www.scimagojr.com/journalsearch.php?q=14307&tip=sid&clean=0,"systematic parasitology publishes papers on the systematics, taxonomy and nomenclature of the following groups: nematoda (including plant-parasitic), monogenea, digenea, cestoda, acanthocephala, aspidogastrea, cestodaria, arthropoda (parasitic copepods, hymenopterans, mites, ticks, etc.), protozoa (parasitic groups), and parasitic genera in other groups, such as mollusca, turbelleria, etc. systematic parasitology publishes fully illustrated research papers, brief communications, and fully illustrated major revisions. in order to maintain high standards, all contributors describing new taxa are asked to state clearly where the holotype is deposited and to make paratypes available for examination by the referees. it is recognized that, in some cases, this may cause problems for the authors, but it is hoped that by adhering to this rule authors may be protected against rapid synonymy of their taxa, and the types will be preserved for posterity."
424,20229,"""Journal of General and Applied Microbiology""",0.407,Q3,https://www.scimagojr.com/journalsearch.php?q=20229&tip=sid&clean=0,"jgam is going to publish scientific reports containing novel and significant microbiological findings, which are mainly devoted to the following categories: antibiotics and secondary metabolites; biotechnology and metabolic engineering; developmental microbiology; environmental microbiology and bioremediation; enzymology; eukaryotic microbiology; evolution and phylogenetics; genome integrity and plasticity; microalgae and photosynthesis; microbiology for food; molecular genetics; physiology and cell surface; synthetic and systems microbiology."
425,21100775663,"""HLA""",0.405,Q4,https://www.scimagojr.com/journalsearch.php?q=21100775663&tip=sid&clean=0,"hla publishes full-length original articles, brief communications, commentaries and reviews covering all aspects of genetic control of immunity. the scope includes functional, biochemical, and genetic studies on molecules of the immune system, including cell surface receptors and their ligands, and encompassing cytokines, and chemokines, adhesion and co-stimulating molecules, antigen receptors such as tcr, nkr, cd1, pamps, igs, kir, and genes and products of the major histocompatibility complex including classical and non-classical hla molecules. papers should describe original research in vitro, or in animal models, or be clinical studies reflecting genetics of immunity in solid organ or haematopoietic stem cell transplantation, autoimmunity, infectious immunity, allergy, tumour immunity, vaccine science, pregnancy and disease susceptibility."
426,21363,"""Transplant Immunology""",0.405,Q4,https://www.scimagojr.com/journalsearch.php?q=21363&tip=sid&clean=0,"transplant immunology will publish up-to-date information on all aspects of the broad field it encompasses. the journal will be directed at (basic) scientists, tissue typers, transplant physicians and surgeons, and research and data on all immunological aspects of organ-, tissue- and (haematopoietic) stem cell transplantation are of potential interest to the readers of transplant immunology. original papers, review articles and hypotheses will be considered for publication and submitted manuscripts will be rapidly peer-reviewed and published. they will be judged on the basis of scientific merit, originality, timeliness and quality."
427,22450,"""Journal of Vector Borne Diseases""",0.404,Q4,https://www.scimagojr.com/journalsearch.php?q=22450&tip=sid&clean=0,"national institute of malaria research on behalf of indian council of medical research (icmr) publishes the journal of vector borne diseases. this journal was earlier published as the indian journal of malariology, a peer reviewed and open access biomedical journal in the field of vector borne diseases. the journal publishes review articles, original research articles, short research communications, case reports of prime importance, letters to the editor in the field of vector borne diseases and their control."
428,21100321693,"""Karstenia""",0.404,Q4,https://www.scimagojr.com/journalsearch.php?q=21100321693&tip=sid&clean=0,"karstenia is an international research journal with an emphasis to boreal and arctic-alpine mycology. it publishes papers reporting original research on all aspects of the fungi (including lichens), especially on systematics and ecology. papers also appropriate for the journal are review articles, book reviews and invited papers.

publication is open to all persons. papers are accepted in english. all articles are peer-reviewed by specialists prior to acceptance. each volume of karstenia consists of two issues which appear in june and december. occasionally supplements will be published."
429,21101037127,"""Current Oral Health Reports""",0.401,Q3,https://www.scimagojr.com/journalsearch.php?q=21101037127&tip=sid&clean=0,
430,110163,"""Polish Journal of Microbiology""",0.397,Q3,https://www.scimagojr.com/journalsearch.php?q=110163&tip=sid&clean=0,"polish journal of microbiology (pjm) publishes original research articles describing various aspects of basic and applied microbiological research. we are especially interested in articles regarding

- basic biological properties of bacteria and archaea, viruses, and simple
- eukaryotic microorganisms
- genetics and molecular biology
- microbial ecology
- medical bacteriology and public health
- food microbiology
- industrial microbiology
- bacterial biotechnology"
431,21101021074,"""Current Transplantation Reports""",0.396,Q4,https://www.scimagojr.com/journalsearch.php?q=21101021074&tip=sid&clean=0,
432,21100267980,"""GERMS""",0.396,Q3,https://www.scimagojr.com/journalsearch.php?q=21100267980&tip=sid&clean=0,"germs is a peer-reviewed english-language infectious diseases journal, published quarterly (march, june, september, december) by the association for increasing the visibility of scientific research (acvcs), and endorsed by the national institute for infectious diseases ""prof. dr. matei balş”, romania, and the european academy of hiv/aids and infectious diseases.

the journal aims to provide access to knowledge and practice in the area of infectious diseases in humans at the highest standards for health, social and education professionals.
the journal publishes articles on a wide range of topics, describing research results in all areas connected to microorganisms, including, but not limited to, prevention, pathogenesis, clinical description, optimal practices of diagnosis and treatment of infectious diseases in humans, microbiology, immunology, epidemiology, public health, evaluation of current and novel treatments, updates in infectious diseases, etc.
 
the journal welcomes the submission of the following types of work: reports of original research, original clinical observations accompanied by analysis and discussion, critical reviews, statistical compilations, descriptions of evaluation of methods or procedures, case reports with discussions, practice guidelines, letters to the editor, comments, etc."
433,19764,"""Intervirology""",0.392,Q4,https://www.scimagojr.com/journalsearch.php?q=19764&tip=sid&clean=0,"the editors of intervirology invite the submission of manuscripts on a wide range of topics in fundamental and medical virology. the journal’s scope encompasses work on the molecular biology of human and animal viruses, including genome organization and regulation, and the structure and function of viral proteins. the pathogenesis, immunology, diagnosis, epidemiology, prophylaxis and therapy of viral diseases are also considered. the journal regularly publishes thematic issues often including timely review articles and field research reports on controversial topics. it aims to be easily accessible to both specialists in the field and to those who want to keep track of the latest developments outside their own area of interest."
434,15240,"""Iranian Journal of Medical Sciences""",0.392,Q3,https://www.scimagojr.com/journalsearch.php?q=15240&tip=sid&clean=0,"the iranian journal of medical sciences (ijms) is an international peer-reviewed bimonthly biomedical publication, the aim of which is to provide a scientific medium of communication for researchers throughout the globe. the journal welcomes original clinical articles as well as basic science research experiences mainly on prevalent diseases in the region and the analysis of various regional problems. manuscripts are publishable in the form of original articles, review articles, case reports, letters to the editor, etc."
435,12428,"""Comptes Rendus - Biologies""",0.389,Q3,https://www.scimagojr.com/journalsearch.php?q=12428&tip=sid&clean=0,"comptes rendus biologies is a peer-reviewed electronic journal, which
covers all areas of life sciences: biomodelling, molecular biology and genetics,
developmental and reproductive biology, cell biology, biochemistry,
neuroscience, immunology, pharmacology, ecology, etc. it publishes original
research articles, review articles, historical perspectives, pedagogical texts or
conference proceedings, with no limit in length and in a format as flexible as
necessary (figures, associated data, etc.). comptes rendus biologies only
publishes articles that have been solicited by the journal&#39;s editorial board.
unsolicited submissions are not considered. the journal publishes four issues
per year (thematic or general), with articles published in english and french"
436,21101046250,"""World Academy of Sciences Journal""",0.389,Q3,https://www.scimagojr.com/journalsearch.php?q=21101046250&tip=sid&clean=0,
437,21100899293,"""Current Medical Mycology""",0.384,Q4,https://www.scimagojr.com/journalsearch.php?q=21100899293&tip=sid&clean=0,"current medical mycology (cmm) is an official publication of the iranian society of medical mycology (ismm) and invasive fungi research center (ifrc) that focuses on original and innovative studies of all aspects of medical mycology. the journal is an international open access quarterly peer review journal aimed to promote communication among researchers worldwide.

the topics include, but are not limited to, mycological, biochemical and molecular investigations of etiological agents of mycoses; aspects of pathogenesis, immunology, and epidemiology of mycoses; laboratory approaches to the identification of fungal pathogens; antifungal susceptibility, therapy and prophylaxis; mode of antifungal action; pharmacokinetics and assessments of new antifungal agents; and investigations of the mycological aspects of the indoor environment, with focus on human health."
438,21100898538,"""Journal of Biotechnology: X""",0.379,Q3,https://www.scimagojr.com/journalsearch.php?q=21100898538&tip=sid&clean=0,
439,130072,"""International Journal of Medicinal Mushrooms""",0.376,Q3,https://www.scimagojr.com/journalsearch.php?q=130072&tip=sid&clean=0,"the rapid growth of interest in medicinal mushrooms research is matched by the large number of disparate groups that currently publish in a wide range of publications. the international journal of medicinal mushrooms is the one source of information that will draw together all aspects of this exciting and expanding field - a source that will keep you up to date with the latest issues and practice. the international journal of medicinal mushrooms published original research articles and critical reviews on a broad range of subjects pertaining to medicinal mushrooms, including systematics, nomenclature, taxonomy, morphology, medicinal value, biotechnology, and much more."
440,19700175786,"""HIV/AIDS - Research and Palliative Care""",0.375,Q4,https://www.scimagojr.com/journalsearch.php?q=19700175786&tip=sid&clean=0,"about dove medical press
      
dove medical press ltd is part of taylor & francis group, the academic publishing division of informa plc.

we specialize in the publication of open access peer-reviewed journals across the broad spectrum of science, technology and especially medicine.

dove medical press was founded in 2003 with the objective of combining the highest editorial standards with the 'best of breed' new publishing technologies. we have offices in manchester and london in the united kingdom, representatives in princeton, new jersey in the united states, and our editorial offices are in auckland, new zealand.

dr scott fraser is our medical director based in the uk. he has been in full time clinical practice for over 20 years as well as having an active research interest."
441,19700175021,"""Interdisciplinary Perspectives on Infectious Diseases""",0.368,Q4,https://www.scimagojr.com/journalsearch.php?q=19700175021&tip=sid&clean=0,"interdisciplinary perspectives on infectious diseases is a peer-reviewed, open access journal that publishes original research articles, review articles, and clinical studies related to all aspects of infectious diseases."
442,19700201639,"""International Journal of Rheumatology""",0.366,Q4,https://www.scimagojr.com/journalsearch.php?q=19700201639&tip=sid&clean=0,"international journal of rheumatology is a peer-reviewed, open access journal that publishes original research articles, review articles, and clinical studies on paediatric and adult rheumatological and musculoskeletal conditions, including topics such as basic research, therapy, surgery, and imaging."
443,21101039478,"""Current Research in Toxicology""",0.364,Q3,https://www.scimagojr.com/journalsearch.php?q=21101039478&tip=sid&clean=0,
444,19600166323,"""Journal of Parasitic Diseases""",0.364,Q4,https://www.scimagojr.com/journalsearch.php?q=19600166323&tip=sid&clean=0,"the primary constituency of the journal of parasitic diseases is parasitology. it publishes original research papers (pure, applied and clinical), which contribute significantly to any area of parasitology. research papers on various aspects of cellular and molecular parasitology are welcome."
445,20365,"""Revista Argentina de Microbiologia""",0.363,Q4,https://www.scimagojr.com/journalsearch.php?q=20365&tip=sid&clean=0,la revista argentina de microbiología es una publicación trimestral editada por la asociación argentina de microbiología y destinada a la difusión de trabajos científicos en las distintas áreas de la microbiología. la asociación argentina de microbiología se reserva los derechos de propiedad y reproducción del material aceptado y publicado.
446,19090,"""Acta Microbiologica et Immunologica Hungarica""",0.362,Q3,https://www.scimagojr.com/journalsearch.php?q=19090&tip=sid&clean=0,"amih is devoted to the publication of research in all fields of medical microbiology (bacteriology, virology, parasitology, mycology); immunology of infectious diseases and study of the microbiome related to human diseases."
447,19375,"""Water S.A.""",0.362,Q3,https://www.scimagojr.com/journalsearch.php?q=19375&tip=sid&clean=0,"water sa is the wrc’s accredited scientific journal which contains original research articles and review articles on all aspects of water science, technology, engineering and policy. water sa has been in publication since 1975 and includes articles from both local and international authors. the journal is issued quarterly (4 editions per year)."
448,19700182124,"""Health and Technology""",0.36,Q3,https://www.scimagojr.com/journalsearch.php?q=19700182124&tip=sid&clean=0,"the journal constitutes an information platform connecting medical technology and informatics with the needs of care, health care professionals and patients. thus, medical physicists and biomedical/clinical engineers are encouraged to write articles not only for their colleagues, but directed to all other groups of readers as well, and viceversa.

by its nature, the journal presents and discusses hot subjects including but not limited to patient safety, patient empowerment, disease surveillance and management, e-health and issues concerning data security, privacy, reliability and management, data mining and knowledge exchange as well as health prevention. the journal also addresses the medical, financial, social, educational and safety aspects of health technologies as well as health technology assessment and management, including issues such security, efficacy, cost in comparison to the benefit, as well as social, legal and ethical implications."
449,15630,"""Food Biotechnology""",0.357,Q3,https://www.scimagojr.com/journalsearch.php?q=15630&tip=sid&clean=0,"food biotechnology is an international, peer-reviewed journal that is focused on current and emerging developments and applications of modern genetics, enzymatic, metabolic and systems-based biochemical processes in food and food-related biological systems. the goal is to help produce and improve foods, food ingredients, and functional foods at the processing stage and beyond agricultural production.
other areas of strong interest are microbial and fermentation-based metabolic processing to improve foods, food microbiomes for health, metabolic basis for food ingredients with health benefits, molecular and metabolic approaches to functional foods, and biochemical processes for food waste remediation. in addition, articles addressing the topics of modern molecular, metabolic and biochemical approaches to improving food safety and quality are also published.

researchers in agriculture, food science and nutrition, including food and biotechnology consultants around the world will benefit from the research published in food biotechnology. the published research and reviews can be utilized to further educational and research programs and may also be applied to food quality and value added processing challenges, which are continuously evolving and expanding based upon the peer reviewed research conducted and published in the journal."
450,21100829282,"""Medical Mycology Journal""",0.348,Q4,https://www.scimagojr.com/journalsearch.php?q=21100829282&tip=sid&clean=0,"the medical mycology journal is published by and
is the official organ of the japanese society for medical mycology.
the journal publishes original papers, reviews, and brief reports on
topics related to medical and veterinary mycology."
451,19700176024,"""Iranian Journal of Microbiology""",0.342,Q4,https://www.scimagojr.com/journalsearch.php?q=19700176024&tip=sid&clean=0,"the iranian journal of microbiology (ijm) is an international, multi-disciplinary, peer-reviewed journal that provides rapid publication of the most advanced scientific research in the areas of basic and applied research on bacteria and other micro-organisms, including bacteria, viruses, yeasts, fungi, microalgae, and protozoa concerning the development of tools for diagnosis and disease control, epidemiology, antimicrobial agents, clinical microbiology, immunology, genetics, genomics and molecular biology. contributions may be in the form of original research papers, review articles, short communications, case reports, technical reports, and letters to the editor. research findings must be novel and the original data must be available for review by the editors, if necessary. studies that are preliminary, of weak originality or merely descriptive as well as negative results are not appropriate for the journal. papers considered for publication must be unpublished work (except in an abstract form) that is not under consideration for publication anywhere else, and all co-authors should have agreed to the submission. manuscripts should be written in english."
452,20269,"""Microbiology""",0.341,Q3,https://www.scimagojr.com/journalsearch.php?q=20269&tip=sid&clean=0,"microbiology is an is an international peer reviewed journal that covers a wide range of problems in the areas of fundamental and applied microbiology. the journal publishes experimental and theoretical papers, reviews on modern trends in different fields of microbiological science, and short communications with descriptions of unusual observations. the journal welcomes manuscripts from all countries in the english or russian language."
453,24041,"""Journal of Immunoassay and Immunochemistry""",0.338,Q4,https://www.scimagojr.com/journalsearch.php?q=24041&tip=sid&clean=0,"the journal of immunoassay & immunochemistry is an international forum for rapid dissemination of research results and methodologies dealing with all aspects of immunoassay and immunochemistry, as well as selected aspects of immunology. they include receptor assay, enzyme-linked immunosorbent assay (elisa) in all of its embodiments, ligand-based assays, biological markers of ligand-receptor interaction, in vivo and in vitro diagnostic reagents and techniques, diagnosis of aids, point-of-care testing, clinical immunology, antibody isolation and purification, and others."
454,14552,"""Doklady Biological Sciences""",0.336,Q3,https://www.scimagojr.com/journalsearch.php?q=14552&tip=sid&clean=0,doklady biological sciences is a journal that publishes new research in biological sciences of great significance. initially the journal was a forum of the russian academy of science and published only best contributions from russia in the form of short articles. now the journal welcomes submissions from any country in the english or russian language. every manuscript must be recommended by russian or foreign members of the russian academy of sciences.
455,21981,"""Helminthologia""",0.336,Q4,https://www.scimagojr.com/journalsearch.php?q=21981&tip=sid&clean=0,"helminthologia (helmin), published continuously since 1959, is the only journal in europe that encompasses the individual and collaborative efforts of scientists working on a different topics of human, veterinary and plant helminthology. the journal responsibility is to enrich the theoretical and practical knowledge in very specific areas and thus contribute to the advancements in human and veterinary medicine and agronomy. taking the advantage of comprehensive and multidisciplinary approaches journal still maintains its original spirit and is principal source of fresh scientific information regarding helminths, endoparasites and plant parasites. addressing the most up-to date topics journal gained rightful and exceptional place next to the other high-quality scientific journals publishing in its field."
456,21101039232,"""Microbial Physiology""",0.335,Q3,https://www.scimagojr.com/journalsearch.php?q=21101039232&tip=sid&clean=0,
457,4800152406,"""Iranian Journal of Immunology""",0.333,Q4,https://www.scimagojr.com/journalsearch.php?q=4800152406&tip=sid&clean=0,the iranian journal of immunology (i.j.i) is an internationally disseminated peer-reviewed publication and publishes a broad range of experimental and theoretical studies concerned with all aspects of immunology.
458,17700156309,"""Iranian Journal of Parasitology""",0.328,Q4,https://www.scimagojr.com/journalsearch.php?q=17700156309&tip=sid&clean=0,"iranian journal of parasitology (ijp) is the official publication of iranian society of parasitology (isp) launched in 2006. the society was inaugurated in 1994 and pursues the improvement of the knowledge on the parasites and parasitic diseases, exchange of scientific knowledge with foreign societies, publicity activities, and consultation on the parasitic diseases, and intimate relationship among society members.

the main aims of the journal are: contribution to the field of parasitology, including all aspects of parasites and parasitic diseases (medical and veterinary) and related fields such as entomology which may be submitted by scientists from iran and all over the world."
459,21100211340,"""Medical Mycology Case Reports""",0.324,Q4,https://www.scimagojr.com/journalsearch.php?q=21100211340&tip=sid&clean=0,"medical mycology case reports is an online journal devoted to the publication of case reports or case series (up to 5 cases) that concern medical or veterinary diseases caused by fungi. the journal aims to provide a valuable collection of fungal cases with clinically important information to healthcare professionals, researchers and others, and is specifically interested in cases that have educational value."
460,4600151507,"""Anti-Inflammatory and Anti-Allergy Agents in Medicinal Chemistry""",0.323,Q4,https://www.scimagojr.com/journalsearch.php?q=4600151507&tip=sid&clean=0,"anti-inflammatory & anti-allergy agents in medicinal chemistry aims to cover all the latest and outstanding developments in medicinal chemistry and rational drug design for the discovery of new anti-inflammatory & anti-allergy agents.

the journal publishes full-length/mini reviews, original research articles, drug clinical trial studies and special topic issues. anti-inflammatory & anti-allergy agents in medicinal chemistry is an essential journal for every medicinal chemist who wishes to be kept informed and up-to-date with the latest and most important developments in the field."
461,19700176902,"""BrewingScience""",0.318,Q3,https://www.scimagojr.com/journalsearch.php?q=19700176902&tip=sid&clean=0,"brewingscience publishes bi-monthly original scientific papers that describe the most significant research in all areas of brewing science and beverage science, e.g. raw materials, brewing technology, microbiology, yeast technology, filtration, beer analytics, process engineering, quality control and taste stability. brewing scientists and technical executives in the brewing industry use the brewingscience to get informed on the latest research results."
462,11500153510,"""Recent Patents on Biotechnology""",0.317,Q3,https://www.scimagojr.com/journalsearch.php?q=11500153510&tip=sid&clean=0,"recent patents on biotechnology publishes full-length/ mini reviews and research articles, and guest edited thematic issues on recent patents in the field of biotechnology. a selection of important and recent patents on biotechnology is also included in the journal. the journal is essential reading for all researchers involved in all fields of biotechnology."
463,21100861875,"""Microbiology Australia""",0.309,Q3,https://www.scimagojr.com/journalsearch.php?q=21100861875&tip=sid&clean=0,"microbiology australia, the journal of the australian society for microbiology is produced online and in print four times a year. the journal contains scientific papers, technical notes, book reviews, conference information, data on new products and services in microbiology, and material for tertiary students, in addition to providing detail on asm activities."
464,19700174698,"""Avicenna Journal of Medical Biotechnology""",0.308,Q3,https://www.scimagojr.com/journalsearch.php?q=19700174698&tip=sid&clean=0,"avicenna journal of medical biotechnology (ajmb) provides a medium for the publication of both full-length articles and short communications on all aspects of medical biotechnology. the journal will accept papers ranging from genetic or molecular biological aspects to those covering biochemical, chemical or bioprocess engineering aspects, provided that in each case the material is directly relevant to medical biotechnology systems. the following areas are covered by the journal: medical biotechnology, new products, nucleic acids, gene therapy, molecular biology, nanobiotechnology, bioinformatics, biodiagnostics, biochemistry, biochemical engineering, bioprocess engineering, transgenic therapeutics, biotherapeutics, industrial processes, clinical trial reports, bioethics and biopharmaceuticals."
465,13171,"""Biocontrol Science""",0.303,Q3,https://www.scimagojr.com/journalsearch.php?q=13171&tip=sid&clean=0,"the biocontrol science provides a medium for the publication of original articles, concise notes, and review articles on all aspects of science and technology of biocontrol."
466,21100884986,"""Microbiology Resource Announcements""",0.303,Q3,https://www.scimagojr.com/journalsearch.php?q=21100884986&tip=sid&clean=0,"microbiology resource announcements (mra) is an online-only, fully open access journal that publishes articles announcing the availability of any microbiological resource deposited in a repository available to the community. in addition to genome sequences of prokaryotic and eukaryotic microbes and viruses in public databases, as published in genome announcements, mra will consider metagenomics sequences, amplicon sequence collections, metabolomics data, proteome data, culture collections, mutant libraries, plasmids and other genetic constructs, publicly available databases and software, and protocols and workflows. manuscripts submitted to mra will be peer reviewed for appropriate content and handled by a board of senior editors who will accept manuscripts at their discretion.
microbiology resource announcements began as genome announcements and was published with this title through 5 july 2018 (volumes 1-6). the eissn for genome announcements
is 2169-8287."
467,21384,"""Comparative Parasitology""",0.301,Q4,https://www.scimagojr.com/journalsearch.php?q=21384&tip=sid&clean=0,"comparative parasitology (continuing the journal of the helminthological society of washington in its 67th volume) focuses on parasitological research of a comparative nature, emphasizing taxonomy, systematics, ecology, biogeography, evolution, faunal survey, and biological inventory within a morphological and/or molecular context. the scope of comparative parasitology extends to all parasitic faunas, including helminths, protistans and arthropods."
468,21100304895,"""Archives of Clinical Infectious Diseases""",0.291,Q4,https://www.scimagojr.com/journalsearch.php?q=21100304895&tip=sid&clean=0,"archives of clinical infectious diseases is a peer-reviewed multi-disciplinary medical publication, scheduled to appear quarterly serving as a means for scientific information exchange in the international medical forum. the journal particularly welcomes contributions relevant to the middle-east region and publishes biomedical experiences and clinical investigations on prevalent infectious diseases in the region as well as analysis of factors that may modulate the incidence, course, and management of infectious diseases and pertinent medical problems in the middle east."
469,15073,"""Folia Biologica""",0.288,Q4,https://www.scimagojr.com/journalsearch.php?q=15073&tip=sid&clean=0,journal of cellular and molecular biology publishes articles describing original research aimed at the elucidation of a wide range of questions of biology and medicine at the cellular and molecular levels. studies on all organisms as well as on human cells and tissues are welcome.
470,19700201628,"""Open Microbiology Journal""",0.282,Q4,https://www.scimagojr.com/journalsearch.php?q=19700201628&tip=sid&clean=0,"the open microbiology journal is a peer-reviewed open access journal which publishes research articles, reviews/mini-reviews, case studies, guest edited thematic issues and short communications/letters covering theoretical and practical aspects of microbial systematics, evolutionary microbiology, immunology, virology, parasitology , bacteriology, mycology, phycology, protozoology, microbial ecology, molecular biology, microbial physiology, biochemistry, microbial pathogenesis, host-microbe interaction, systems microbiology, synthetic microbiology, bioinformatics.


the open microbiology journal , a peer-reviewed journal, is an important and reliable source of current information on developments in the field. the emphasis will be on publishing quality papers rapidly and freely available to researchers worldwide."
471,18256,"""Revista Iberoamericana de Micologia""",0.282,Q4,https://www.scimagojr.com/journalsearch.php?q=18256&tip=sid&clean=0,"revista iberoamericana de micología (ibero-american journal of mycology) is the official journal of the asociación española de micología, asociación venezolana de micología and asociación argentina de micología (the spanish, venezuelan, and argentinian mycology associations). the journal gives priority to publishing articles on studies associated with fungi and their pathogenic action on humans and animals, as well as any scientific studies on any aspect of mycology. the journal also publishes, in spanish and in english, original articles, reviews, mycology forums, editorials, special articles, notes, and letters to the editor, that have previously gone through a scientific peer review process."
472,29572,"""Journal of Biological Regulators and Homeostatic Agents""",0.281,Q4,https://www.scimagojr.com/journalsearch.php?q=29572&tip=sid&clean=0,"journal of biological regulators & homeostatic agents (if 1.397) is a peer-reviewed journal published every 2 months. the journal publishes original papers describing research in the fields of experimental and clinical medicine, molecular biology, biochemistry, regulatory molecules, cellular immunology and pharmacology."
