Rank,Sourceid,Title,SJR,SJR Best Quartile,URL,Scope
499,21100456601,"""Journal of Pharmacy and Pharmacognosy Research""",0.23,Q3,https://www.scimagojr.com/journalsearch.php?q=21100456601&tip=sid&clean=0,"the journal of pharmacy & pharmacognosy research (jppres) is an international, specialized and peer-reviewed open access journal, under the auspices of avagax – diseño, publicidad y servicios informáticos, which publishes studies in the pharmaceutical and herbal fields concerned with the physical, botanical, chemical,  biological, toxicological properties and clinical applications of molecular entities, active pharmaceutical ingredients, devices and delivery systems for drugs, vaccines and biologicals, including their design, manufacture, evaluation and marketing. this journal publishes research papers, reviews, commentaries and letters to the editor as well as special issues and review of pre-and post-graduate thesis from pharmacists or professionals involved in pharmaceutical sciences or pharmacognosy."
500,23348,"""Journal of Environmental Biology""",0.224,Q4,https://www.scimagojr.com/journalsearch.php?q=23348&tip=sid&clean=0,information not localized
501,21100285419,"""Expert Opinion on Orphan Drugs""",0.222,Q3,https://www.scimagojr.com/journalsearch.php?q=21100285419&tip=sid&clean=0,"expert opinion on orphan drugs is an international, peer-reviewed journal that covers all aspects of rare diseases and orphan drugs.

we aim to draw a spotlight on diseases that do not have a high prevalence but have a huge impact on patients and their clinicians, through valuable and high-quality expert insights. in a field which is ever-growing and changing, expert opinion on orphan drugs is committed to acting as a reliable beacon of guidance and support for researchers, clinicians, patients and advocacy groups in order to optimise research, development, management and quality of life of rare disease patients.

the journal strives to publish high quality reviews on all areas within rare diseases and orphan drugs. topics can include: diagnostics, pharmacogenomics and screening; public health and epidemiology; drug development; lead generation and discovery; early or late phase clinical trials; regulatory issues; post-marketing safety and treatment outcomes.

we also welcome solicited and unsolicited papers including drug evaluations - specifically reviewing the pharmacological properties, clinical potential/clinical efficacy, safety and, if applicable, he/or data on a particular orphan drug - as well as original research papers and editorials."
502,21811,"""Farmacia Hospitalaria""",0.222,Q4,https://www.scimagojr.com/journalsearch.php?q=21811&tip=sid&clean=0,"farmacia hospitalaria is a bimonthly journal (6 issues yearly), directed to specialists in hospital pharmacy and to all those interested in pharmacologic therapy.

the farmacia hospitalaria journal is the official publication of the sociedad española de farmacia hospitalaria (spanish hospital pharmacy society, sefh). it publishes articles in spanish and english related to pharmacologic therapy and the professional development of the speciality that it represents. original articles, short articles and reviews received in spanish will be translated into english and published in both languages."
503,4000148204,"""Pakistan Journal of Pharmaceutical Sciences""",0.218,Q3,https://www.scimagojr.com/journalsearch.php?q=4000148204&tip=sid&clean=0,"pakistan journal of pharmaceutical sciences (pjps) is a peer reviewed multi-disciplinary pharmaceutical sciences journal. the pjps had its origin in 1988 from the faculty of pharmacy, university of karachi as a biannual journal, frequency converted as quarterly in 2005, and now pjps is being published as bi-monthly from january 2013.

pjps covers biological, pharmaceutical and medicinal research (drug delivery, pharmacy management, molecular biology, biochemical, pharmacology, pharmacokinetics, phytochemical, bio-analytical, therapeutics, biotechnology and research on nano particles."
504,21101024226,"""WikiJournal of Medicine""",0.214,Q3,https://www.scimagojr.com/journalsearch.php?q=21101024226&tip=sid&clean=0,
505,130038,"""Letters in Drug Design and Discovery""",0.213,Q3,https://www.scimagojr.com/journalsearch.php?q=130038&tip=sid&clean=0,"letters in drug design & discovery publishes letters, full-length/mini-reviews, research articles, highlights and guest edited thematic issues in all areas of rational drug design and discovery including medicinal chemistry, in-silico drug design, combinatorial chemistry, high-throughput screening, drug targets, and structure-activity relationships. the emphasis is on publishing quality papers very rapidly by taking full advantage of the latest internet technology for both the submission and review of manuscripts. the journal is an essential reading to all pharmaceutical scientists involved in research in drug design and discovery."
506,5800173401,"""Current Bioactive Compounds""",0.211,Q3,https://www.scimagojr.com/journalsearch.php?q=5800173401&tip=sid&clean=0,"the journal aims to provide full-length/mini review articles as well as research papers on new bioactive compounds with proven activities in various biological screenings and pharmacological models with a special emphasis on stereoeselective synthesis. the aim is to provide a valuable information source of bioactive compounds synthesized or isolated, which can be used for further development of pharmaceuticals by industry and academia.

the journal should prove to be essential reading for pharmacologists, natural product chemists and medicinal chemists who wish to be kept informed and up-to-date with the most important developments on new bioactive compounds of natural or synthetic origin, including their stereoeselective synthesis."
507,4600151506,"""Immunology, Endocrine and Metabolic Agents in Medicinal Chemistry""",0.207,Q4,https://www.scimagojr.com/journalsearch.php?q=4600151506&tip=sid&clean=0,"immunology, endocrine & metabolic agents in medicinal chemistry aims to cover all the latest and outstanding developments in medicinal chemistry and rational drug design for the discovery of new immunology, endocrine & metabolic agents. the scope also covers research on functional foods and nutraceuticals of importance to immunology, endocrine & metabolic agents.

each issue of the journal contains a series of timely in-depth reviews and original research articles written by leaders in the field covering a range of current topics in immunology, endocrine & metabolic agents ."
508,21101046187,"""Journal of Medicinal and Chemical Sciences""",0.203,Q3,https://www.scimagojr.com/journalsearch.php?q=21101046187&tip=sid&clean=0,
509,21100199816,"""Jundishapur Journal of Natural Pharmaceutical Products""",0.203,Q3,https://www.scimagojr.com/journalsearch.php?q=21100199816&tip=sid&clean=0,information not localized
510,21100451405,"""Natural Products Journal""",0.203,Q4,https://www.scimagojr.com/journalsearch.php?q=21100451405&tip=sid&clean=0,"the natural products journal a peer reviewed journal, aims to publish all the latest and outstanding developments in natural products.

the natural products journal publishes original research articles, full-length/mini reviews, letters and guest edited issues on all aspects of research and development in the field including: isolation, purification, structure elucidation, synthesis and bioactivity of chemical compounds found in nature."
511,21101021640,"""Chinese Herbal Medicines""",0.199,Q4,https://www.scimagojr.com/journalsearch.php?q=21101021640&tip=sid&clean=0,
512,19700174924,"""Biomedical and Pharmacology Journal""",0.198,Q4,https://www.scimagojr.com/journalsearch.php?q=19700174924&tip=sid&clean=0,information not localized
513,21100228007,"""Archives of Razi Institute""",0.197,Q4,https://www.scimagojr.com/journalsearch.php?q=21100228007&tip=sid&clean=0,"archives of razi institute is open access, peer-reviewed journal that considers articles on all aspects of veterinary sciences, including research on biological products, prevention and diagnosis of infectious diseases, molecular biology, reproductive biology, animal biotechnology, and biochemistry. the journal welcomes basic research as well as pre-clinical and clinical studies of novel diagnostic tools, vaccines, and anti-viral therapies.

the editorial policy of archives of razi institute journal is to publish all research which is assessed by peer reviewers to be a coherent and sound addition to the scientific literature and puts less emphasis on interest levels or perceived impact.

the journal will also publish articles on molecular aspects of the control and prevention of viral infections with vaccines and antiviral agents and on the use of viruses as gene therapy vectors, as well as research on other agents such as prions. the approaches and techniques used are expected to encompass many disciplines, including molecular genetics, molecular biology, biochemistry, biophysics, structural biology, cell biology, immunology, morphology, genetics, and pathogenesis."
514,5200152602,"""Acta Pharmaceutica Sciencia""",0.196,Q3,https://www.scimagojr.com/journalsearch.php?q=5200152602&tip=sid&clean=0,"acta pharmaceutica sciencia (acta pharm. sci.), formerly known as bulletin of pharmacy and acta pharmaceutica turcica is a peer-reviewed scientific journal publishing current research and reviews covering all fields of pharmaceutical sciences since 1953.

the original studies accepted for publication must be unpublished work and should contain data that have not been published elsewhere as a whole or a part. the reviews must provide critical evaluation of the state of knowledge related with the subject.

all manuscripts has to be written in clear and concise english.
 

starting from 2016, the journal will be issued quarterly both in paper and on-line formates also publish special issues for national or international scientific meetings and activities in the coverage field."
515,21828,"""Revista Cubana de Farmacia""",0.196,Q3,https://www.scimagojr.com/journalsearch.php?q=21828&tip=sid&clean=0,"la revista cubana de farmacia tiene la misión de publicar artículos sobre farmacología, ciencias afines y farmacopea cubana, que tratan sobre la aplicación de riquezas de nuestra flora en la industria farmacéutica y de la fauna de nuestros mares y su posible empleo en la elaboración de medicamentos."
516,15600154705,"""EnvironmentAsia""",0.195,Q4,https://www.scimagojr.com/journalsearch.php?q=15600154705&tip=sid&clean=0,"environmentasia is the international journal published triannually by the thai society of higher education institutes on environment (tshe). the journal publishes original research and review papers preferably in english covering all areas of environmental studies. preference, however, is given to the papers of the following areas:

-environmental pollution & safety assessment-
environmental management , protection and conservation-
environmental economics-
environmental engineering-
public health and sanitation-
impact assessment of pollution and pollutants-
environmental biology and molecular biology-
toxicant induced alterations in organisms-
general toxicology (chronic, subchronic & acute), response to toxic agents at community, species, tissue, cellular & sub cellular levels-
all areas of environmental sciences.

this journal is an open access journal. the users have the right to read, download, copy, distribute, print, search, or link to the full texts of these articles."
517,19900192174,"""International Journal of Applied Pharmaceutics""",0.195,Q3,https://www.scimagojr.com/journalsearch.php?q=19900192174&tip=sid&clean=0,information not localized
518,20826,"""Military Medical Science Letters (Vojenske Zdravotnicke Listy)""",0.194,Q3,https://www.scimagojr.com/journalsearch.php?q=20826&tip=sid&clean=0,"military medical science letters (vojenské zdravotnické listy) is a national professional journal of military doctors, pharmacists and veterinary doctors with a long tradition. it is the oldest military journal in the czech republic, first issue of which was published in april 1925. the journal is mainly aimed at military doctors of all specializations, military pharmacists, veterinary doctors, researchers, members of the integrated rescue system units and other qualified personnel."
519,22392,"""Indian Journal of Pharmaceutical Sciences""",0.193,Q3,https://www.scimagojr.com/journalsearch.php?q=22392&tip=sid&clean=0,"the indian journal of pharmaceutical sciences (ijps) is a bi-monthly journal, which publishes original research work that contributes significantly to further the scientific knowledge in pharmaceutical sciences (pharmaceutical technology, pharmaceutics, biopharmaceutics, pharmacokinetics, pharmaceutical/medicinal chemistry, computational chemistry and molecular drug design, pharmacognosy and phytochemistry, pharmacology and therapeutics, pharmaceutical analysis, pharmacy practice, clinical and hospital pharmacy, pharmacovigilance, pharmacoepidemiology, pharmacoeconomics, drug information, patient counselling, adverse drug reactions monitoring, medication errors, medication optimization, medication therapy management, cell biology, genomics and proteomics, pharmacogenomics, bioinformatics and biotechnology of pharmaceutical interest). the journal publishes original research work either as a full research paper or as a short communication. review articles on current topics in pharmaceutical sciences are also considered for publication by the journal."
520,19200156945,"""Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas""",0.189,Q4,https://www.scimagojr.com/journalsearch.php?q=19200156945&tip=sid&clean=0,"the boletín latinoamericano y del caribe de plantas medicinales y aromáticas (blacpma), [latin american and caribbean bulletin of medicinal and aromatic plants]; currently edited by the publishing house ms-editions, is a bi-monthly international publication that publishes original peerreviewed research in the field of medicinal and aromatic plants, with nearly 20 years of experience. blacpma is a scientific journal that publishes two types of articles: reviews (only in english) and original articles (spanish or english), its main lines of action being agronomy, anthropology and ethnobotany, industrial applications, botany, quality and standardization, ecology and biodiversity, pharmacology, phytochemistry, pharmacognosy, regulatory and legislative aspects. while all areas of medicinal plants are welcome and the experimental approaches used can be broad and interdisciplinary; other areas of research that are not mentioned depend on the editorial committee for their acceptance."
521,25864,"""Heterocycles""",0.189,Q4,https://www.scimagojr.com/journalsearch.php?q=25864&tip=sid&clean=0,"since its inception in 1973 heterocycles has provided a platform for the rapid exchange of research in the areas of organic, pharmaceutical, analytical, and medicinal chemistry of heterocyclic compounds in addition to communications, papers, reviews, a special section of the journal presents newly-discovered natural products whose structure has recently been established.
another section is devoted to the total synthesis of previously documented natural products with heterocyclic ring systems.
due to the fact that the journal is able to publish articles within two months of receipt of the manuscripts, researchers in this field can obtain up-to-date information on heterocyclic research by reading heterocycles regularly.

audience: organic and physical organic chemists, biochemists, pharmacologists and scientists studying heterocyclic compounds"
522,19700174632,"""Journal of Receptor, Ligand and Channel Research""",0.189,Q4,https://www.scimagojr.com/journalsearch.php?q=19700174632&tip=sid&clean=0,cessation. information not localized
523,21100928216,"""Journal of Research in Pharmacy""",0.189,Q3,https://www.scimagojr.com/journalsearch.php?q=21100928216&tip=sid&clean=0,"journal of research in pharmacy is the official scientific journal of marmara university faculty of pharmacy. the journal is the continuation of the former ""journal of pharmacy of university of marmara"" which was published between 1985 and 1997. since 2010, the journal has been published online bimonthly (january-march-may-july-september-november). it is an open access, peer-reviewed journal devoted to the publication of papers in pharmacy and pharmaceutical sciences. the articles may be either in english or in turkish. the journal aims at providing a medium for the dissemination of interdisciplinary papers of interest for many different specialists.

journal of research in pharmacy publishes original research papers, review articles and scientific commentaries on all aspects of pharmaceutical sciences depending on their conceptual novelty and scientific quality. the journal welcomes articles in this multidisciplinary field, with a focus on topics relevant for drug action, drug discovery and development, conventional and emerging fields related to pharmaceutical sciences. articles, which cannot be associated with pharmaceutical issues in any way, might be returned to authors without processing. scientific commentaries and review articles are generally evaluated by invitation or assent of the editors. proceedings of scientific meetings may also be published as special issues or supplements to the journal, upon decision by the editors."
524,21086,"""Pharmaceutical Chemistry Journal""",0.188,Q4,https://www.scimagojr.com/journalsearch.php?q=21086&tip=sid&clean=0,"pharmaceutical chemistry journal is a monthly publication devoted to scientific and technical research on the creation of new drugs and the improvement of manufacturing technology of drugs and intermediates. international contributors cover the entire spectrum of new drug research, including:
methods of synthesis;
results of pharmacological, toxicological, and biochemical studies;
investigation of structure - activity relationships in prediction of new compounds;
methods and technical facilities used; and
problems associated with the development of ecologically safe and economically feasible methods of industrial production.

in addition, analytical reviews of the international literature in the field provide coverage of the most recent developments around the world.

pharmaceutical chemistry journal is a translation of the russian journal khimiko-farmatsevticheskii zhurnal. the russian volume year is published in english from april.
all articles are peer-reviewed."
525,19700189400,"""Pharmaceutical Sciences""",0.187,Q3,https://www.scimagojr.com/journalsearch.php?q=19700189400&tip=sid&clean=0,"pharmaceutical sciences provides a forum for the publication of original research articles, reviews, short communications, and editorials (by invitation only) in all areas of pharmaceutical sciences, including these topics:

clinical pharmacy
medicinal and pharmaceutical chemistry
pharmaceutical analysis
pharmaceutics
pharmacognosy
pharmacology and toxicology
pharmaceutical biotechnology
pharmaceutical nanotechnology
pharmacoeconomy
radiopharmacy
water, food, drug and cosmetic control."
526,21100903428,"""Drug Delivery Letters""",0.186,Q3,https://www.scimagojr.com/journalsearch.php?q=21100903428&tip=sid&clean=0,
527,21758,"""Prescrire International""",0.185,Q4,https://www.scimagojr.com/journalsearch.php?q=21758&tip=sid&clean=0,"since 1981, prescrire has provided healthcare professionals – and via them, patients – with the clear, comprehensive and reliable information they need about drugs and therapeutic and diagnostic strategies."
528,19461,"""Annales Pharmaceutiques Francaises""",0.184,Q3,https://www.scimagojr.com/journalsearch.php?q=19461&tip=sid&clean=0,"this journal proposes a scientific information validated and indexed to be informed about the last research works in all the domains interesting the pharmacy.
the original works, general reviews, the focusing, the brief notes, subjected by the best academics and the professionals, propose a synthetic approach of the last progress accomplished in the concerned sectors.
the thematic sessions and the ¿ life of the academy ¿ resume the communications which, presented in front of the national academy of pharmacy, are in the heart of the current events. the analyses of the theses and the works, the comments of articles and the questions of current events offer an alive and interactive outline of the last news to keep posted real time about the evolution of the knowledge useful for the pharmacist.
this journal is the official organ of expression of the academie nationale de pharmacie - french national academy of pharmacy."
529,19700188356,"""Journal of Excipients and Food Chemicals""",0.182,Q3,https://www.scimagojr.com/journalsearch.php?q=19700188356&tip=sid&clean=0,"the journal of excipients and food chemicals (jefc) publishes research articles, review articles, technical notes and opinion pieces related to the physical, chemical, biological, biotechnical, clinical, socioeconomic-pharmacoeconomic, as well as regulatory aspects of pharmaceutical excipients and food chemicals."
530,18800156708,"""Tropical Journal of Pharmaceutical Research""",0.182,Q3,https://www.scimagojr.com/journalsearch.php?q=18800156708&tip=sid&clean=0,"we seek to encourage pharmaceutical and allied research of tropical and international relevance and to foster multidisciplinary research and collaboration among scientists, the pharmaceutical industry and the healthcare professionals.

we publish articles in pharmaceutical sciences and related disciplines (including biotechnology, cell and molecular biology, drug utilization including adverse drug events, medical and other life sciences, and related engineering fields). although primarily devoted to original research papers, we welcome reviews on current topics of special interest and relevance."
531,19200156909,"""Indian Journal of Pharmaceutical Education and Research""",0.181,Q3,https://www.scimagojr.com/journalsearch.php?q=19200156909&tip=sid&clean=0,"the official journal of association of pharmaceutical teachers of india (apti) and is being published since 1967. ijper, a quarterly publication devoted to publish reviews and research articles in pharmacy and the related disciplines of pharmaceutical education. it mainly covers the articles of special interest, covering the areas of pharmaceutical research, teaching and learning, laboratory innovations, education technology, curriculum design, examination reforms, training and other related issues. it encourages debates and discussions on the issues of vital importance to pharmaceutical education and research. the goal of the journal is to provide the quality publications and publish most important research and review articles in the field of drug development and pharmaceutical education. it is circulated and referred by more than 6000 teachers, 40,000 students and over 1000 professionals working in pharmaceutical industries, regulatory departments, hospitals etc."
532,22937,"""Zhongguo Zhongyao Zazhi""",0.178,Q3,https://www.scimagojr.com/journalsearch.php?q=22937&tip=sid&clean=0,《中国中药杂志》是由中国科学技术协会主管，中国药学会主办，中国中医科学院中药研究所承办的综合性中医药学术期刊，创刊于1955年7月，现为半月刊，全年24期，每期240页。全面反映我国中医药与天然药物学科领域最新进展与研究动态，是中医药最高科研学术水平的交流平台之一。
533,4700152426,"""Current Pharmaceutical Analysis""",0.177,Q3,https://www.scimagojr.com/journalsearch.php?q=4700152426&tip=sid&clean=0,"current pharmaceutical analysis publishes full-length/mini reviews and original research articles on all the most recent advances in pharmaceutical and biomedical analysis. all aspects of the field are represented including drug analysis, analytical methodology and instrumentation. the journal is essential to all involved in pharmaceutical, biochemical and clinical analysis."
534,19700175056,"""Jordan Journal of Pharmaceutical Sciences""",0.177,Q3,https://www.scimagojr.com/journalsearch.php?q=19700175056&tip=sid&clean=0,"the jordan journal of pharmaceutical sciences (jjps) is a scientific, bi-annual, peer-reviewed publication that will focus on current topics of interest to the pharmaceutical community at large.


although the jjps is intended to be of interest to pharmaceutical scientists, other healthy workers, and manufacturing processors will also find it most interesting and informative. papers will cover basic pharmaceutical and applied research, scientific commentaries, as well as views, reviews.


topics on products will include manufacturing process, quality control, pharmaceutical engineering, pharmaceutical technology, and philosophies on all aspects of pharmaceutical sciences. the editorial advisory board would like to place an emphasis on new and innovative methods, technologies, and techniques for the pharmaceutical industry. the reader will find a broad range of important topics in this first issue."
535,23107,"""Journal of Pharmacy Technology""",0.177,Q3,https://www.scimagojr.com/journalsearch.php?q=23107&tip=sid&clean=0,"journal of pharmacy technology is a peer-reviewed journal that advances the entire field of pharmacy practice. the journal provides valuable information for both pharmacists and technicians relevant to their professions and features in-depth pharmacotherapeutic reviews and original clinical research. the journal strives to advance the practice of pharmacists and technicians by providing articles on education, certification, and practice including information on new drugs, products, equipment, drug distribution and administration techniques, and organizational and legal activities."
536,21100867470,"""Indonesian Journal of Pharmacy""",0.176,Q3,https://www.scimagojr.com/journalsearch.php?q=21100867470&tip=sid&clean=0,"the journal includes various fields of pharmaceuticals sciences such as: 
-pharmacology and toxicology 
-pharmacokinetics
-community and clinical pharmacy
-pharmaceutical chemistry
-pharmaceutical biology
-pharmaceutics
-pharmaceutical technology
-biopharmaceutics
-pharmaceutical microbiology and biotechnology
-alternative medicines"
537,5800173394,"""Current Drug Therapy""",0.175,Q3,https://www.scimagojr.com/journalsearch.php?q=5800173394&tip=sid&clean=0,"current drug therapy publishes full-length/mini reviews of high quality on all the latest advances in drug therapy and drug clinical trial studies and guest edited thematic issues covering: new and existing drugs, therapies and medical devices.

the journal is essential reading for all researchers and clinicians involved in drug therapy."
538,20545,"""PDA Journal of Pharmaceutical Science and Technology""",0.168,Q3,https://www.scimagojr.com/journalsearch.php?q=20545&tip=sid&clean=0,"the nonprofit parenteral drug association, founded in 1946, established its scientific journal in 1947. originally called the bulletin of the parenteral drug association, the pda journal of pharmaceutical science and technology (pda jpst) is the oldest member-benefit publication offered by pda. 

pda jpst is the primary source of peer-reviewed scientific and technical papers on topics related to pharmaceutical/biopharmaceutical manufacturing, sterile product production, aseptic processing, pharmaceutical microbiology, quality, packaging science, and other topics relevant to pda members. pda jpst is an internationally recognized source that receives over a quarter of a million visitors annually."
539,130170,"""Phytotherapie""",0.168,Q4,https://www.scimagojr.com/journalsearch.php?q=130170&tip=sid&clean=0,"la revue phytothérapie publie des textes concernant : l’aromathérapie clinique, actualités en phytothérapie, actualités réglementaires et de la législation, ethnopharmacologie, formation médicale continue, matière médicale, pharmacognosie, phyto-aromathérapie expérimentale, phytothérapie expérimentale, phytothérapie clinique, toxicologie et ce au travers d’éditoriaux, d’articles originaux, de revues générales, d’articles de synthèse de mises au point, d’articles de clinique, de comptes rendus de congrès ou de réunions scientifiques, de conclusions de thèses, de notes de lecture, de mises au point, focus, point de vue de l’expert, témoignages."
540,19400157142,"""Chiang Mai University Journal of Natural Sciences""",0.166,Q3,https://www.scimagojr.com/journalsearch.php?q=19400157142&tip=sid&clean=0,"welcome to chiang mai university journal of natural sciences, an international journal for the publication of all preliminary communications in science.
manuscripts submitted to the journal should be original research in the natural sciences (including, but not limited to, biology, the health sciences, agriculture, chemistry, and physics), including not only the pure sciences, but also the technological or applied disciplines to the extent the research relates to how the technology is created, rather than used. issn: 2465-4337 (online)"
541,21823,"""Pharmacia""",0.166,Q3,https://www.scimagojr.com/journalsearch.php?q=21823&tip=sid&clean=0,"the journal pharmacia publishes original research papers, preliminary communications, short communications (notes) and review articles, in the pharmaceutical and related sciences.

the journal also publishes announcements, reports of conferences, biographies (anniversaries, awards, etc.) as well as book reviews.

pharmacia is a multidisciplinary journal devoted to pharmaceutical and allied sciences. topics covered are: analytics, biochemistry, biopharmaceutics, biotechnology, cell cultures, clinical pharmacy, drug delivery, drug design, drug disposition, drug stability, medicinal chemistry, metabolism, molecular modeling, basic and clinical pharmacology, pharmacognosy, pharmacoepidemiology, pharmacoeconomics, pharmacodynamics and pharmacokinetics, social pharmacy, radiopharmaceuticals, toxicology."
542,21100248874,"""Dilemas""",0.165,Q3,https://www.scimagojr.com/journalsearch.php?q=21100248874&tip=sid&clean=0,"publicação quadrimestral do núcleo de estudos da cidadania, conflito e violência urbana (necvu) do instituto de filosofia e ciências sociais (ifcs) da universidade federal do rio de janeiro (ufrj) e do programa de pós-graduação e sociologia e antropologia (ppgsa) do ifcs/ufrj.

dilemas - revista de estudos de conflito e controle social  visa publicar em fluxo contínuo contribuições científicas originais e inéditas, preferencialmente com base em pesquisa empírica, na forma de artigos, resenhas, traduções e entrevistas da área de ciências sociais (prioritariamente sociologia e antropologia). tem como missão promover o desenvolvimento científico e o debate de ideias nos temas da área de estudos dos conflitos e do controle social em ciências sociais, como:

- comportamentos desviantes
- violências
- criminalidade
- moralidade
- movimentos sociais e ação coletiva
- conflitos urbanos
- justiça criminal
- segurança pública
- instituições públicas e privadas de controle social
 
as colaborações devem ser trabalhos próprios a uma publicação acadêmica, de conteúdo não normativo, e contemplar a linguagem e a abordagem típicas a esse meio.

dilemas não se responsabiliza por opiniões, informações e/ou conceitos apresentados nos textos que publica. estes são de total responsabilidade de seus autores."
543,21100239829,"""Current Issues in Pharmacy and Medical Sciences""",0.164,Q4,https://www.scimagojr.com/journalsearch.php?q=21100239829&tip=sid&clean=0,"the journal current issues in pharmacy and medical sciences globally welcomes all researchers and authors interested in the field of pharmaceutical and medical research.

current issues in pharmacy and medical sciences provides a platform to authors and readers interested in exchange of important recent research and ideas. the journal welcomes both fundamental and applied work, as well as improvement initiatives, opinions and debates to encourage new thinking in the related fields."
544,21101047912,"""Forensic Science and Technology""",0.164,Q4,https://www.scimagojr.com/journalsearch.php?q=21101047912&tip=sid&clean=0,
545,80593,"""Journal of Medicinal Plants""",0.163,Q4,https://www.scimagojr.com/journalsearch.php?q=80593&tip=sid&clean=0,"the journal of medicinal plants is published quarterly. this journal contains articles in the fields of basic and clinical sciences related to medicinal plants including pharmacognosy, basic and clinical pharmacology, basic and clinical toxicology, and pharmacology."
546,58808,"""Pharmaceutical Care and Research""",0.163,Q3,https://www.scimagojr.com/journalsearch.php?q=58808&tip=sid&clean=0,information not localized
547,21100854828,"""Current Traditional Medicine""",0.162,Q4,https://www.scimagojr.com/journalsearch.php?q=21100854828&tip=sid&clean=0,"current traditional medicine covers all the aspects of the modernization and standardization research on traditional medicine of the world, e.g. chemistry, pharmacology, molecular mechanism, systems biology, proteomics, genomics, metabolomics, safety, quality control, clinical studies of traditional chinese, ayurvedic, unani, arabic and other ethnomedicine. each issue contains updated comprehensive in-depth/mini reviews along with high quality original experimental research articles. current traditional medicine is a leading and important international peer-reviewed journal reflecting the current outstanding scientific research progresses of the global traditional, indigenous, folk and ethnologic medicine. it provides a bridge connected the tradition medicine system to the modern life science with the efforts of top scientists, as well as a resource to pursuit the solutions for the existing common issues in the traditional medicine."
548,21100795043,"""Journal of Natural Remedies""",0.161,Q4,https://www.scimagojr.com/journalsearch.php?q=21100795043&tip=sid&clean=0,information not localized
549,21100218041,"""Anti-Infective Agents""",0.16,Q4,https://www.scimagojr.com/journalsearch.php?q=21100218041&tip=sid&clean=0,"anti-infective agents publishes original research articles, full-length/mini reviews, drug clinical trial studies and guest edited issues on all the latest and outstanding developments on the medicinal chemistry, biology, pharmacology and use of anti-infective and anti-parasitic agents. the scope of the journal covers all pre-clinical and clinical research on antimicrobials, antibacterials, antiviral, antifungal, and antiparasitic agents.

anti-infective agents is an essential journal for all infectious disease researchers in industry, academia and the health services."
550,21211,"""Pharmacy Education""",0.159,Q3,https://www.scimagojr.com/journalsearch.php?q=21211&tip=sid&clean=0,"pharmacy education journal provides a research, development and evaluation forum for communication between academic teachers, researchers and practitioners in professional and pharmacy education, with an emphasis on new and established teaching and learning methods, new curriculum and syllabus directions, educational outcomes, guidance on structuring courses and assessing achievement, and workforce development. it is a peer-reviewed online open access platform for the dissemination of new ideas in professional pharmacy education and workforce development. pharmacy education supports open access (oa): free, unrestricted online access to research outputs. readers are able to access the journal and individual published articles for free - there are no subscription fees or 'pay per view' charges. authors wishing to publish their work in pharmacy education do so without incurring any financial costs."
551,19700181241,"""Physiology and Pharmacology""",0.159,Q4,https://www.scimagojr.com/journalsearch.php?q=19700181241&tip=sid&clean=0,"physiology and pharmacology is the official english publication of the iranian society of physiology and pharmacology. the journal publishes review articles, full-length original articles, letter to editor and short communications  in physiology, pharmacology and related subjects.

the aim of this journal is to provide a medium of scientific communication for investigators in the field of physiology and pharmacology. the editors will welcome original basic and applied research articles from physiologists and pharmacologists. articles should be in english language. the papers submitted to this journal must not be published or under consideration for publication elsewhere.

physiology and pharmacology is an open access journal which means that all contents is freely available without charge to the user or his/her institution. users are allowed to read, download, copy, distribute, print, search or link to the full text of the articles in this journal without asking prior permission from the publisher or the author."
552,20500195212,"""International Journal of Drug Delivery Technology""",0.158,Q3,https://www.scimagojr.com/journalsearch.php?q=20500195212&tip=sid&clean=0,"international journal of drug delivery technology (ijddt) provides the forum for reporting innovations, production methods, technologies, initiatives and the application of scientific knowledge to the aspects of pharmaceutics, including controlled drug release systems, drug targeting etc. in the form of expert forums, reviews, full research papers, and short communications."
553,4700152607,"""Current Enzyme Inhibition""",0.157,Q4,https://www.scimagojr.com/journalsearch.php?q=4700152607&tip=sid&clean=0,"current enzyme inhibition aims to publish original research, full-length/mini review and letter articles in all the latest and outstanding developments on enzyme inhibition studies. the coverage includes the mechanisms of inhibitory processes of enzymes, recognition of active sites, and the discovery of agonists and antagonists, leading to the design and development of new drugs of significant therapeutic value. current enzyme inhibition is an essential journal for every pharmaceutical researcher and medicinal chemist who wishes to have up-to-date knowledge about each and every development in the study of enzyme inhibition."
554,21101020026,"""Frontiers in Anti-infective Drug Discovery""",0.157,Q4,https://www.scimagojr.com/journalsearch.php?q=21101020026&tip=sid&clean=0,
555,9800153152,"""Archivos Venezolanos de Farmacologia y Terapeutica""",0.156,Q4,https://www.scimagojr.com/journalsearch.php?q=9800153152&tip=sid&clean=0,"la revista avft es una publicación biomédica periódica, arbitrada, de aparición trimestral, destinada a promover la productividad científica de la comunidad
nacional e internacional en todas las áreas de ciencias de la salud y educación
en salud; la divulgación de artículos científicos y tecnológicos originales y
artículos de revisión por invitación del cómité editorial.
está basada en un comité de redacción, consistente en un editor-director,
editores asociados principales y comisión editorial y redactora. los manuscritos
que publica pueden ser de autores nacionales o extranjeros, residentes o no en
venezuela, en castellano (con resumen en idioma inglés y castellano) y deben ser
remitidos a la redacción de la revista."
556,21101012656,"""Drug Development and Registration""",0.156,Q3,https://www.scimagojr.com/journalsearch.php?q=21101012656&tip=sid&clean=0,
