Rank,Sourceid,Title,SJR,SJR Best Quartile,URL,Scope
1472,21100923448,"""Molecular and Clinical Oncology""",0.393,Q4,https://www.scimagojr.com/journalsearch.php?q=21100923448&tip=sid&clean=0,information not localized
1473,19700173161,"""Cellular Reprogramming""",0.392,Q3,https://www.scimagojr.com/journalsearch.php?q=19700173161&tip=sid&clean=0,"cellular reprogramming is the premier journal dedicated to providing new insights on the etiology, development, and potential treatment of various diseases through reprogramming cellular mechanisms. the journal delivers information on cutting-edge techniques and the latest high-quality research and discoveries that are transforming biomedical research.

cellular reprogramming coverage includes:

somatic cell nuclear transfer and reprogramming in early embryos
embryonic stem cells
nuclear transfer stem cells (stem cells derived from nuclear transfer embryos)
generation of induced pluripotent stem (ips) cells and/or potential for cell-based therapies
epigenetics
adult stem cells and pluripotency."
1474,15240,"""Iranian Journal of Medical Sciences""",0.392,Q3,https://www.scimagojr.com/journalsearch.php?q=15240&tip=sid&clean=0,"the iranian journal of medical sciences (ijms) is an international peer-reviewed bimonthly biomedical publication, the aim of which is to provide a scientific medium of communication for researchers throughout the globe. the journal welcomes original clinical articles as well as basic science research experiences mainly on prevalent diseases in the region and the analysis of various regional problems. manuscripts are publishable in the form of original articles, review articles, case reports, letters to the editor, etc."
1475,26988,"""Luminescence""",0.391,Q3,https://www.scimagojr.com/journalsearch.php?q=26988&tip=sid&clean=0,"luminescence provides a forum for the publication of original scientific papers, short communications, technical notes and reviews on fundamental and applied aspects of all forms of luminescence, including bioluminescence, chemiluminescence, electrochemiluminescence, sonoluminescence, triboluminescence, fluorescence, time-resolved fluorescence and phosphorescence. luminescence publishes papers on assays and analytical methods, instrumentation, mechanistic and synthetic studies, basic biology and chemistry.

luminescence also publishes details of forthcoming meetings, information on new products, and book reviews. a special feature of the journal is surveys of the recent literature on selected topics in luminescence."
1476,21100824974,"""African Journal of Laboratory Medicine""",0.39,Q3,https://www.scimagojr.com/journalsearch.php?q=21100824974&tip=sid&clean=0,"the african journal of laboratory medicine, the official journal of aslm, focuses on the role of the laboratory and its professionals in the clinical and public healthcare sectors,and is specifically based on an african frame of reference. emphasis is on all aspects that promote and contribute to the laboratory medicine practices of africa. this includes, amongst others:

laboratories,
biomedical scientists and clinicians,
medical community, public health officials and policy makers,
laboratory systems and policies (translation of laboratory knowledge, practices and technologies in clinical care),
interfaces of laboratory with medical science,
laboratory-based epidemiology,
laboratory investigations,
evidence-based effectiveness in real world (actual) settings."
1477,12428,"""Comptes Rendus - Biologies""",0.389,Q3,https://www.scimagojr.com/journalsearch.php?q=12428&tip=sid&clean=0,"comptes rendus biologies is a peer-reviewed electronic journal, which
covers all areas of life sciences: biomodelling, molecular biology and genetics,
developmental and reproductive biology, cell biology, biochemistry,
neuroscience, immunology, pharmacology, ecology, etc. it publishes original
research articles, review articles, historical perspectives, pedagogical texts or
conference proceedings, with no limit in length and in a format as flexible as
necessary (figures, associated data, etc.). comptes rendus biologies only
publishes articles that have been solicited by the journal&#39;s editorial board.
unsolicited submissions are not considered. the journal publishes four issues
per year (thematic or general), with articles published in english and french"
1478,21101046250,"""World Academy of Sciences Journal""",0.389,Q3,https://www.scimagojr.com/journalsearch.php?q=21101046250&tip=sid&clean=0,
1479,97492,"""Archives Animal Breeding""",0.388,Q4,https://www.scimagojr.com/journalsearch.php?q=97492&tip=sid&clean=0,"archives animal breeding is an open-access journal publishing original research papers and reviews by international researchers on scientific progress in farm-animal biology. the journal includes publications in quantitative and molecular genetics, genetic diversity, animal husbandry and welfare, physiology, and reproduction of livestock. it addresses researchers, teachers, stakeholders of academic and educational institutions, as well as industrial and governmental organizations in the field of animal production."
1480,5400152656,"""IET Nanobiotechnology""",0.388,Q3,https://www.scimagojr.com/journalsearch.php?q=5400152656&tip=sid&clean=0,"other engineering disciplines, along with contributions from the biological, chemical, materials and physical sciences, continue to provide groundbreaking contributions to this subject at the molecular and submolecular level. our subject now extends from single molecule measurements using scanning probe techniques, through to interactions between cells and microstructures, micro- and nano-fluidics, and aspects of lab-on-chip technologies. the primary aim of iet nanobiotechnology is to provide a vital resource for academic and industrial researchers operating in this exciting cross-disciplinary activity. we can only achieve this by publishing cutting edge research papers and expert review articles from the international engineering and scientific community. to attract such contributions we will exercise a commitment to our authors by ensuring that their manuscripts receive rapid constructive peer opinions and feedback across interdisciplinary boundaries."
1481,25898,"""Journal of Peptide Science""",0.388,Q3,https://www.scimagojr.com/journalsearch.php?q=25898&tip=sid&clean=0,"the official journal of the european peptide society eps

the journal of peptide science is a cooperative venture of john wiley & sons, ltd and the european peptide society, undertaken for the advancement of international peptide science by the publication of original research results and reviews. the journal of peptide science publishes three types of articles: research articles, rapid communications and reviews.

the scope of the journal embraces the whole range of peptide chemistry and biology: the isolation, characterisation, synthesis properties (chemical, physical, conformational, pharmacological, endocrine and immunological) and applications of natural peptides; studies of their analogues, including peptidomimetics; peptide antibiotics and other peptide-derived complex natural products; peptide and peptide-related drug design and development; peptide materials and nanomaterials science; combinatorial peptide research; the chemical synthesis of proteins; and methodological advances in all these areas. the spectrum of interests is well illustrated by the published proceedings of the regular international symposia of the european, american, japanese, australian, chinese and indian peptide societies."
1482,14123,"""Lipids""",0.388,Q3,https://www.scimagojr.com/journalsearch.php?q=14123&tip=sid&clean=0,"lipids is a journal of the american oil chemists' society (aocs) that focuses on publishing high-quality peer-reviewed papers and invited reviews in the general area of lipid research, including chemistry, biochemistry, clinical nutrition, and metabolism. in addition, lipids publishes papers establishing novel methods for addressing research questions in the field of lipid research."
1483,26724,"""Journal of the American Society for Horticultural Science""",0.386,Q4,https://www.scimagojr.com/journalsearch.php?q=26724&tip=sid&clean=0,"the journal of the american society for horticultural science publishes papers on the results of original research on horticultural plants and their products or directly related research areas. its prime function is to communicate mission-oriented, fundamental research to other researchers.

the journal includes detailed reports of original research results on various aspects of horticultural science and directly related subjects such as:

- biotechnology 
- developmental physiology 
- environmental stress physiology 
- genetics and breeding 
- photosynthesis, sources-sink physiology 
- postharvest biology 
- seed physiology 
- postharvest biology 
- seed physiology 
- soil-plant-water relationships 
- statistics"
1484,18386,"""Acta Histochemica et Cytochemica""",0.385,Q3,https://www.scimagojr.com/journalsearch.php?q=18386&tip=sid&clean=0,"acta histochemica et cytochemica is the official online journal of the japan society of histochemistry and cytochemistry. it is intended primarily for rapid publication of concise, original articles in the fields of histochemistry and cytochemistry. manuscripts oriented towards methodological subjects that contain significant technical advances in these fields are also welcome. manuscripts in english are accepted from investigators in any country, whether or not they are members of the japan society of histochemistry and cytochemistry. manuscripts should be original work that has not been previously published and is not being considered for publication elsewhere, with the exception of abstracts. manuscripts with essentially the same content as a paper that has been published or accepted, or is under consideration for publication, will not be considered. all submitted papers will be peer-reviewed by at least two referees selected by an appropriate associate editor. acceptance is based on scientific significance, originality, and clarity. when required, a revised manuscript should be submitted within 3 months, otherwise it will be considered to be a new submission. the editor-in-chief will make all final decisions regarding acceptance."
1485,73453,"""Journal of Crop Improvement""",0.385,Q4,https://www.scimagojr.com/journalsearch.php?q=73453&tip=sid&clean=0,"the journal of crop improvement provides an international forum to evaluate and review the latest advancements in basic and applied aspects of crop improvement and production, including seed science and technology. the journal directly addresses emerging issues, new strategies for new needs, and future challenges of crop improvement, production, and seed science, especially those leading to a secure world food supply and resource conservation using environmentally-friendly technologies. the journal of crop improvement intends to create a unique niche in the crop improvement, production, and seed science literature by not only publishing research and review articles on varied issues but also by developing a series of thematic issues on cutting-edge topics or research fronts in the field.
the journal is a welcome and respected source of unparalleled, preeminent knowledge. articles aim to: reveal novel concepts; achieve a new synthesis based on multifaceted, multilevel, and multidisciplinary approaches; identify key gaps in the knowledge that might be addressed by further research; and offer technical solutions to critical global problems in crop improvement, production, and seed science. articles are presented in an understandable format, which can be directly used by students, teachers, researchers, practitioners, and advisors in the fields of genetics and plant breeding, molecular biology and biotechnology, transgenic crop technology, agronomy, soil science, crop physiology and biochemistry, ecology, agroclimatology, plant pathology, integrated pest management, seed science and technology, agrobiodiversity and other cognate sciences that are of prime interest to crop improvement and production."
1486,17200,"""Malaysian Journal of Pathology""",0.385,Q4,https://www.scimagojr.com/journalsearch.php?q=17200&tip=sid&clean=0,"the malaysian journal of pathology is the official journal of the college of pathologists, academy of medicine malaysia. the primary purpose of the journal is to publish the results of study and research in pathology, especially those that have particular relevance to human disease occurring in malaysia and other countries in this region. the term pathology will be interpreted in its broadest sense to include chemical pathology, cytology, experimental pathology, forensic pathology, haematology, histopathology, immunology, medical microbiology and parasitology. the journal aims to bring under one cover publications of regional interest embracing the various sub-specialities of pathology. it is expected that the articles published would be of value not only to pathologists, but also to medical practitioners in search of a scientific basis for the problems encountered in their practice, and to those with an interest in diseases which occur in the tropics."
1487,130044,"""Pharmacogenetics and Genomics""",0.385,Q4,https://www.scimagojr.com/journalsearch.php?q=130044&tip=sid&clean=0,"​​​​pharmacogenetics and genomics is devoted to the rapid publication of research papers, brief review articles and short communications on genetic determinants in response to drugs and other chemicals in humans and animals. the journal brings together papers from the entire spectrum of biomedical research and science, including biochemistry, bioinformatics, clinical pharmacology, clinical pharmacy, epidemiology, genetics, genomics, molecular biology, pharmacology, pharmaceutical sciences, and toxicology. under a single cover, the journal provides a forum for all aspects of the genetics and genomics of host response to exogenous chemicals: from the gene to the clinic."
1488,19700182321,"""Current Protocols in Essential Laboratory Techniques""",0.381,Q3,https://www.scimagojr.com/journalsearch.php?q=19700182321&tip=sid&clean=0,"current protocols essential laboratory techniques seeks to bridge the gap between the theory of the classroom and its application in the laboratory. the target audience of this title is the novice researcher entering or preparing to enter the modern life science laboratory for the very first time. by codifying and verifying basic information often taken for granted by more senior members of the lab, and presenting it in a clear and direct format, this title is intended to provide a resource upon which novice researchers can rely to become productive members of the modern life science laboratory. it is expected that readers will have taken introductory courses in chemistry, biology, and physics. although some may also have more advanced training, it is assumed that the reader has no practical experience outside of introductory laboratory courses. therefore, these articles will serve as his or her first experience with the techniques described.

the ultimate goal of current protocols essential laboratory techniques is to equip the reader with a solid skill set that will continue to be applied and improved over the course of his or her research career. topics include:

-volume/weight measurement-
concentration measurement-
reagent preparation-
cell culture techniques-
sample preparation-
chromatography-
electrophoresis-
blotting-
microscopy and imaging-
enzymatic reactions-
bioinformatics and genomics tools-
outsourcing guides-
manipulating dna and gene expression"
1489,14249,"""Preparative Biochemistry and Biotechnology""",0.381,Q3,https://www.scimagojr.com/journalsearch.php?q=14249&tip=sid&clean=0,"preparative biochemistry & biotechnology is an international forum for rapid dissemination of high quality research results dealing with all aspects of preparative techniques in biochemistry, biotechnology and other life science disciplines. scope includes:

-techniques pertinent to clarification, isolation, enrichment, and purification of biotech products
-products in areas of human therapeutics, biofuels, plant biotechnology, animal biotechnology, food processing, and environmental biotechnology
-unit operations including fermentation/ cell culture, centrifugation, depth filtration, homogenization, chromatography, ultrafiltration, diafiltration, refolding, viral filtration, viral inactivation, sterile filtration, extraction, two phase separation, precipitation, osmotic shock, and lyophilization
-industrial applications involving preparative processing
priority will be given to novel results that are likely to have major impact on the respective research area."
1490,26034,"""Endocrine Regulations""",0.38,Q4,https://www.scimagojr.com/journalsearch.php?q=26034&tip=sid&clean=0,"endocrine regulations publishes articles that extend our understanding at the field of experimental and clinical endocrinology. the journal normally publishes interesting original research papers, experimental and clinical studies, reviews, and medical cases from different aspects including experimental and clinical endocrinology, neuroendocrinology/signal transduction, metabolisms and diabetes, pharmacology, and genetic aspects of endocrinology."
1491,17538,"""Indian Journal of Clinical Biochemistry""",0.38,Q3,https://www.scimagojr.com/journalsearch.php?q=17538&tip=sid&clean=0,"indian journal of clinical biochemistry is the official journal of the association of clinical biochemists of india for publishing manuscripts encompassing but not limited to basic research and diagnostic aspects of clinical biochemistry, genetics and molecular biology. this is a peer-reviewed journal featuring articles written by clinicians, clinical researchers and basic scientists with a goal of improving disease diagnosis and patient care. this journal mainly focusses on new and emerging technologies, cutting-edge science and advancements in clinical biochemistry and laboratory medicine.

types of articles published:

· original research articles related to clinical care and basic research

· review

· brief communication

· case report and case series

· letter to editor"
1492,21100873619,"""European Journal of Translational Myology""",0.379,Q4,https://www.scimagojr.com/journalsearch.php?q=21100873619&tip=sid&clean=0,"the european journal of translational myology (formerly known as basic and applied myology) is the european reference forum for translational myology. the european journal of translational myology is a multifaceted journal studying myology from various perspectives: basic, cellular and molecular, genetic, clinical, and translational proper."
1493,21100898538,"""Journal of Biotechnology: X""",0.379,Q3,https://www.scimagojr.com/journalsearch.php?q=21100898538&tip=sid&clean=0,
1494,21100934237,"""International Journal of Human Movement and Sports Sciences""",0.378,Q4,https://www.scimagojr.com/journalsearch.php?q=21100934237&tip=sid&clean=0,information not localized
1495,21100247800,"""Phycological Research""",0.378,Q4,https://www.scimagojr.com/journalsearch.php?q=21100247800&tip=sid&clean=0,"phycological research is published by the japanese society of phycology and complements the japanese journal of phycology. the journal publishes international, basic or applied, peer-reviewed research dealing with all aspects of phycology including ecology, taxonomy and phylogeny, evolution, genetics, molecular biology, biochemistry, cell biology, morphology, physiology, new techniques to facilitate the international exchange of results. all articles are peer-reviewed by at least two researchers expert in the filed of the submitted paper. phycological research has been credited by the international association for plant taxonomy for the purpose of registration of new non-vascular plant names (including fossils)."
1496,15483,"""Biotechnology and Biotechnological Equipment""",0.377,Q3,https://www.scimagojr.com/journalsearch.php?q=15483&tip=sid&clean=0,"biotechnology & biotechnological equipment (b&be) is an international open access journal publishing cutting-edge research. a modern world requires modern biotechnology and nanobiology. the journal is a forum that provides society with valuable information for a healthy and better life and promotes “the science and culture of nature”.

the journal publishes original research and reviews with a multidisciplinary perspective; expanded case reports with a focus on molecular medical research and advanced practice in evidence-based medicine are also considered."
1497,30066,"""Journal of Psychophysiology""",0.377,Q4,https://www.scimagojr.com/journalsearch.php?q=30066&tip=sid&clean=0,"the journal of psychophysiology is an international periodical that presents original research in all fields employing psychophysiological measures on human subjects. contributions are published from psychology, physiology, clinical psychology, psychiatry, neurosciences, and pharmacology. communications on new psychophysiological methods are presented as well. space is also allocated for letters to the editor and book reviews. occasional special issues are devoted to important current issues in psychophysiology."
1498,54509,"""Reports of Practical Oncology and Radiotherapy""",0.377,Q4,https://www.scimagojr.com/journalsearch.php?q=54509&tip=sid&clean=0,"reports of practical oncology and radiotherapy is a bimonthly interdisciplinary journal that publishes original contributions in clinical and radiation oncology as well as in radiotherapy physics, techniques, and equipment.
the journal welcomes original research papers, review articles, preliminary communications, technical notes, and novel case reports, as well as letters to the editor on recent rpor articles or controversial issues in the field.[...]
the journal serves researchers and practitioners in the fields of clinical oncology, radiation oncology and medical physics, providing an international platform to exchange practical, multidisciplinary clinical and scientific knowledge and achievements in oncology and related disciplines. the journal recognises the increasing need for effective interdisciplinary collaboration in the fight against cancer.
articles published in the journal in recent years cover diverse issues in oncology and medical physics, particularly radiotherapy treatment planning, clinical dosimetry, treatments based on non-ionizing radiation, and cancer diagnostics."
1499,21100310032,"""OCL - Oilseeds and fats, Crops and Lipids""",0.375,Q3,https://www.scimagojr.com/journalsearch.php?q=21100310032&tip=sid&clean=0,"ocl-oilseeds and fats, crops and lipids is a peer-reviewed full open-access scientific journal devoted to fats, lipids and oil- and protein-crops.

ocl covers the entire sector. the research papers and reviews published address a range of topical matters in agronomy, plant biology, biochemistry, analytical chemistry, lipid chemistry, as well as transversal research themes such as nutrition, the health-quality-food safety nexus, innovation and industrial processes, the environment and sustainable development, economics and social development.

a particular feature of ocl is the inclusion of special thematic sections focusing on a topical subject among the journal's core domains. invited contributors to these thematic sections are chosen with care in order to ensure the expression of a genuine cross-section of interests and expertise."
1500,130153,"""Sleep and Biological Rhythms""",0.375,Q4,https://www.scimagojr.com/journalsearch.php?q=130153&tip=sid&clean=0,"sleep and biological rhythms is the official journal of the japanese society of sleep research and the asian sleep research society. sleep and biological rhythms is a quarterly, peer-reviewed scientific and medical journal that publishes original research articles as well as short papers, reviews, case reports and commentaries dealing with sleep and wakefulness, including biological rhythms. topics onbasic and clinical science, medicine and social science relating to sleep and/or biological rhythms will be considered for publication. by publishing such articles, the journal aims to promote and extend a healthy and good life for both patients and the general public."
1501,21100446423,"""Ecological Genetics and Genomics""",0.374,Q4,https://www.scimagojr.com/journalsearch.php?q=21100446423&tip=sid&clean=0,"ecological genetics and genomics publishes ecological studies of broad interest that provide significant insight into ecological interactions or/ and species diversification. new data in these areas are published as research papers, or methods and resource reports that provide novel information on technologies or tools that will be of interest to a broad readership. complete data sets are shared where appropriate. the journal also provides reviews, and perspectives articles, which present commentary on the latest advances published both here and elsewhere, placing such progress in its broader biological context.

topics include:

-metagenomics
-population genetics/genomics
-evolutionary ecology
-conservation and molecular adaptation
-speciation genetics
-environmental and marine genomics
-ecological simulation
-genomic divergence of organisms"
1502,19700175073,"""Open Biotechnology Journal""",0.374,Q3,https://www.scimagojr.com/journalsearch.php?q=19700175073&tip=sid&clean=0,"the open biotechnology journal is an open access online journal, which publishes research articles, reviews/mini-reviews and letters in all core areas of biotechnology including basic and applied research e.g. molecular engineering of nucleic acids and proteins, molecular therapy, imaging technology and large scale biology, regenerative medicine, analytical biotechnology, food and agricultural biotechnology and environmental biotechnology.

the open biotechnology journal, a peer-reviewed journal, is an important and reliable source of current information on developments in the field. the emphasis will be on publishing quality articles rapidly and freely available to researchers worldwide."
1503,21100785528,"""BioResearch Open Access""",0.373,Q3,https://www.scimagojr.com/journalsearch.php?q=21100785528&tip=sid&clean=0,"bioresearch open access is a high-quality open access journal providing peer-reviewed research on a broad range of scientific topics, including molecular and cellular biology, tissue engineering, regenerative medicine, stem cells, gene therapy, systems biology, genetics, virology, and neuroscience.

the journal publishes basic science and translational research in the form of original research articles, comprehensive review articles, mini-reviews, rapid communications, brief reports, technology reports, hypothesis articles, perspectives, and letters to the editor."
1504,21100200806,"""BMC Proceedings""",0.373,Q3,https://www.scimagojr.com/journalsearch.php?q=21100200806&tip=sid&clean=0,"bmc proceedings is an online, open access journal publishing proceedings of conferences across all scientific and clinical disciplines, including peer-reviewed full-length articles, collections of abstracts and meeting reports. devoted specifically to conference publications, including large collections of articles, meetings of specialized interest and conferences of a cross- or multi-disciplinary nature, each collection is published as a supplement."
1505,19900193995,"""Indian Journal of Genetics and Plant Breeding""",0.373,Q4,https://www.scimagojr.com/journalsearch.php?q=19900193995&tip=sid&clean=0,"advance the cause of genetics and plant breeding and to encourage and promote study and research in these disciplines in the service of agriculture; to disseminate the knowledge of genetics and plant breeding; provide facilities for association and conference among students of genetics and plant breeding and for encouragement of close relationship between them and those in the related sciences; advocate policies in the interest of the nation in the field of genetics and plant breeding, and facilitate international cooperation in the field of genetics and plant breeding."
1506,30014,"""Journal of Motor Behavior""",0.373,Q3,https://www.scimagojr.com/journalsearch.php?q=30014&tip=sid&clean=0,"the journal of motor behavior, a multidisciplinary journal of movement neuroscience, publishes articles that contribute to a basic understanding of motor control. articles from different disciplinary perspectives and levels of analysis are encouraged, including neurophysiological, biomechanical, electrophysiological, psychological, mathematical and physical, and clinical approaches. applied studies are acceptable only to the extent that they provide a significant contribution to a basic issue in motor control. of special interest to the journal are those articles that attempt to bridge insights from different disciplinary perspectives to infer processes underlying motor control. those approaches may embrace postural, locomotive, and manipulative aspects of motor functions, as well as coordination of speech articulators and eye movements. articles dealing with analytical techniques and mathematical modeling are welcome."
1507,23963,"""Chromatographia""",0.372,Q3,https://www.scimagojr.com/journalsearch.php?q=23963&tip=sid&clean=0,"separation sciences, in all their various forms such as chromatography, field-flow fractionation, and electrophoresis, provide some of the most powerful techniques in analytical chemistry and are applied within a number of important application areas, including archaeology, biotechnology, clinical, environmental, food, medical, petroleum, pharmaceutical, polymer and biopolymer research. beyond serving analytical purposes, separation techniques are also used for preparative and process-scale applications. the scope and power of separation sciences is significantly extended by combination with spectroscopic detection methods (e.g., laser-based approaches, nuclear-magnetic resonance, raman, chemiluminescence) and particularly, mass spectrometry, to create hyphenated techniques. in addition to exciting new developments in chromatography, such as ultra high-pressure systems, multidimensional separations, and high-temperature approaches, there have also been great advances in hybrid methods combining chromatography and electro-based separations, especially on the micro- and nanoscale. integrated biological procedures (e.g., enzymatic, immunological, receptor-based assays) can also be part of the overall analytical process."
1508,4700152642,"""Journal fur Verbraucherschutz und Lebensmittelsicherheit""",0.369,Q3,https://www.scimagojr.com/journalsearch.php?q=4700152642&tip=sid&clean=0,"the jcf publishes peer-reviewed original research articles and opinions that are of direct importance to food and feed safety. this includes food packaging, consumer products as well as plant protection products, food microbiology, veterinary drugs, animal welfare and genetic engineering.

all peer-reviewed articles that are published should be devoted to improve consumer health protection. reviews and discussions are welcomed that address legal and/or regulatory decisions with respect to risk assessment and management of food and feed safety issues on a scientific basis. it addresses an international readership of scientists, risk assessors and managers, and other professionals active in the field of food and feed safety and consumer health protection.

manuscripts – preferably written in english but also in german – are published as research articles, reviews, methods and short communications and should cover aspects including, but not limited to:

· factors influencing food and feed safety

· factors influencing consumer health protection

· factors influencing consumer behavior

· exposure science related to risk assessment and risk management

· regulatory aspects related to food and feed safety, food packaging, consumer products, plant protection products, food microbiology, veterinary drugs, animal welfare and genetic engineering

· analytical methods and method validation related to food control and food processing.

the jcf also presents important news, as well as announcements and reports about administrative surveillance."
1509,12196,"""Methods in Molecular Biology""",0.368,Q4,https://www.scimagojr.com/journalsearch.php?q=12196&tip=sid&clean=0,"for over 35 years, biological scientists have come to rely on the research protocols and methodologies in the critically acclaimed methods in molecular biology series. the series was the first to introduce the step-by-step protocols approach that has become the standard in all biomedical protocol publishing. each protocol is provided in readily-reproducible step-by step fashion, opening with an introductory overview, a list of the materials and reagents needed to complete the experiment, and followed by a detailed procedure that is supported with a helpful notes section offering tips and tricks of the trade as well as troubleshooting advice. these hallmark features were introduced by series editor dr. john walker and constitute the key ingredient in each and every volume of the methods in molecular biology series."
1510,5000153107,"""Central Nervous System Agents in Medicinal Chemistry""",0.367,Q4,https://www.scimagojr.com/journalsearch.php?q=5000153107&tip=sid&clean=0,"central nervous system agents in medicinal chemistry aims to cover all the latest and outstanding developments in medicinal chemistry and rational drug design for the discovery of new central nervous system agents. 

containing a series of timely in-depth reviews written by leaders in the field covering a range of current topics, central nervous system agents in medicinal chemistry is an essential journal for every medicinal chemist who wishes to be kept informed and up-to-date with the latest and most important developments in the field."
1511,19700188125,"""Molecular Syndromology""",0.367,Q4,https://www.scimagojr.com/journalsearch.php?q=19700188125&tip=sid&clean=0,"molecular syndromology publishes high-quality research articles, short reports and reviews on common and rare genetic syndromes, aiming to increase clinical understanding through molecular insights. topics of particular interest are the molecular basis of genetic syndromes, genotype-phenotype correlation, natural history, strategies in disease management and novel therapeutic approaches based on molecular findings. research on model systems is also welcome, especially when it is obviously relevant to human genetics. with high-quality reviews on current topics the journal aims to facilitate translation of research findings to a clinical setting while also stimulating further research on clinically relevant questions. the journal targets not only medical geneticists and basic biomedical researchers, but also clinicians dealing with genetic syndromes. with four associate editors from three continents and a broad international editorial board the journal welcomes submissions covering the latest research from around the world."
1512,32422,"""Journal of International Medical Research""",0.366,Q3,https://www.scimagojr.com/journalsearch.php?q=32422&tip=sid&clean=0,"the journal of international medical research is a peer-reviewed, open access journal which focuses on original clinical and preclinical research, systematic and perspective reviews, meta-analyses, pilot studies and case reports, with every article accepted by peer review given a full technical edit to make all papers highly accessible to the international medical community. the journal will be of particular interest to authors from countries where english is not the first language. 

once the technical edit queries have been answered to the satisfaction of the journal, the paper will be published and made available freely to everyone under a creative commons licence.

symposium proceedings, summaries of presentations or collections of medical, pre-clinical or clinical data on a specific topic are welcome for publication as supplements.

the journal takes pride in the quality of its editing and publishing service, and in ensuring that articles are thoroughly checked to eliminate errors in content, formatting, presentation, typography and layout."
1513,14256,"""Protein and Peptide Letters""",0.366,Q3,https://www.scimagojr.com/journalsearch.php?q=14256&tip=sid&clean=0,"protein & peptide letters publishes letters, original research papers, mini-reviews and guest edited issues in all important aspects of protein and peptide research, including structural studies, advances in recombinant expression, function, synthesis, enzymology, immunology, molecular modeling, and drug design. manuscripts must have a significant element of novelty, timeliness and urgency that merit rapid publication. reports of crystallization and preliminary structure determination of biologically important proteins are considered only if they include significant new approaches or deal with proteins of immediate importance, and preliminary structure determinations of biologically important proteins. purely theoretical/review papers should provide new insight into the principles of protein/peptide structure and function. manuscripts describing computational work should include some experimental data to provide confirmation of the results of calculations.

protein & peptide letters focuses on:


structure studies
advances in recombinant expression
drug design
chemical synthesis
function
pharmacology
enzymology
conformational analysis
immunology
biotechnology
protein engineering
protein folding
sequencing
molecular recognition
purification and analysis."
1514,23932,"""Analytical Letters""",0.365,Q3,https://www.scimagojr.com/journalsearch.php?q=23932&tip=sid&clean=0,"analytical letters is an international medium for the rapid publication of original research papers, accelerated articles, or mini-reviews on important developments in all areas of analytical chemistry, including electrochemistry, mass spectrometry, separations, and spectroscopy. papers are welcomed that consider fundamental developments, new or improved instrumentation and sensors, and applications of analytical chemistry in all areas that include biological and clinical science, engineering and instrumentation science, environmental chemistry and analysis, geochemistry, materials science, nanotechnology, and physics."
1515,22804,"""Chemical Papers""",0.365,Q3,https://www.scimagojr.com/journalsearch.php?q=22804&tip=sid&clean=0,"chemical papers is a peer-reviewed, international journal devoted to basic and applied chemical research. it has a broad scope covering the chemical sciences, but favors interdisciplinary research and studies that bring chemistry together with other disciplines. fields of interest to the journal include:

analytical chemistry,
(bio)catalysis,
biochemistry,
chemical (bio)technology,
(bio)chemical engineering,
chemical physics,
drug chemistry,
food chemistry,
environmental chemistry,
inorganic chemistry,
macromolecular chemistry,
materials chemistry,
mathematical chemistry,
medical and pharmaceutical chemistry,
nanochemistry,
organic chemistry,
and physical chemistry."
1516,19700174889,"""Drug Target Insights""",0.365,Q4,https://www.scimagojr.com/journalsearch.php?q=19700174889&tip=sid&clean=0,"drug target insights (dti) is an international, indexed, peer-reviewed, open access, online only journal, published once a year. it covers current developments in all areas of the field of clinical therapeutics and focusing on molecular drug targets which include disease-specific proteins, receptors, enzymes, and genes. the journal seeks to elucidate the impact of new therapeutic agents on patient acceptability, preference, satisfaction and quality of life."
1517,145580,"""International Journal of Peptide Research and Therapeutics""",0.365,Q3,https://www.scimagojr.com/journalsearch.php?q=145580&tip=sid&clean=0,"the international journal for peptide research & therapeutics is an international, peer-reviewed journal focusing on issues, research, and integration of knowledge on the latest developments in peptide therapeutics. the journal brings together in a single source the most exciting work in peptide research, including isolation, structural characterization, synthesis and biological activity of peptides, and thereby aids in the development of unifying concepts from diverse perspectives. the journal invites substantial contributions in the following thematic areas:

-new advances in peptide drug delivery systems.
-application of peptide therapeutics to specific diseases.

-new advances in synthetic methods.

-the development of new procedures for construction of peptide libraries and methodology for screening of such mixtures.

-the use of peptides in the study of enzyme specificity and mechanism, receptor binding and antibody/antigen interactions

-applications of such techniques as chromatography, electrophoresis, nmr and x-ray crystallography, mass spectrometry."
1518,31004,"""Journal of Agricultural Science""",0.365,Q4,https://www.scimagojr.com/journalsearch.php?q=31004&tip=sid&clean=0,"the journal of agricultural science publishes papers concerned with the advance of agriculture and the use of land resources throughout the world. it publishes original scientific work related to strategic and applied studies in all aspects of agricultural science and exploited species, as well as reviews of scientific topics of current agricultural relevance. specific topics of interest include (but are not confined to): all aspects of crop and animal physiology, modelling of crop and animal systems, the scientific underpinning of agronomy and husbandry, animal welfare and behaviour, soil science, plant and animal product quality, plant and animal nutrition, engineering solutions, decision support systems, land use, environmental impacts of agriculture and forestry, impacts of climate change, rural biodiversity, experimental design and statistical analysis, and the application of new analytical and study methods (including genetic diversity and molecular biology approaches). the journal also publishes book reviews and letters. occasional themed issues are published which have recently included centenary reviews, wheat papers and modelling animal systems."
